Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR)
3216;6;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;59,345;No;107,60981;-6,91474;5495,1
3217;72;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,39;No;107,60981;-6,91474;6844,5
3218;32;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;70,46;No;107,60981;-6,91474;5790,2
3219;65;Bandung;High End;No;Yes;No;No;No;Yes;Pulsa;117,845;No;107,60981;-6,91474;8265,4
3220;45;Bandung;Mid End;Yes;No;No;No;Yes;Yes;Debit;66,17;No;107,60981;-6,91474;5118,1
3221;42;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;32,565;No;107,60981;-6,91474;4882,8
3222;8;Bandung;High End;No;No;No;No;No;No;Pulsa;97,305;No;107,60981;-6,91474;7168,2
3223;32;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,65;No;107,60981;-6,91474;4048,2
3224;22;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;82,615;No;107,60981;-6,91474;2776,8
3225;1;Bandung;Mid End;Yes;No;No;No;No;No;Pulsa;62,335;No;107,60981;-6,91474;6619,6
3226;1;Bandung;Mid End;No;No;No;No;No;No;Pulsa;58,5;No;107,60981;-6,91474;7369,7
3227;54;Bandung;High End;No;Yes;No;No;No;Yes;Pulsa;117,065;No;107,60981;-6,91474;6801,6
3228;4;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;32,89;No;107,60981;-6,91474;4950,4
3229;56;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;31,59;No;107,60981;-6,91474;6567,6
3230;45;Bandung;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;98,735;No;107,60981;-6,91474;2840,5
3231;71;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,61;No;107,60981;-6,91474;7697,3
3232;59;Bandung;Mid End;Yes;Yes;Yes;No;Yes;No;Credit;86,32;No;107,60981;-6,91474;8361,6
3233;69;Bandung;Mid End;No;Yes;Yes;No;No;No;Debit;46,475;No;107,60981;-6,91474;5255,9
3234;19;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;24,44;No;107,60981;-6,91474;3790,8
3235;55;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,22;No;107,60981;-6,91474;6975,8
3236;38;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,09;No;107,60981;-6,91474;6116,5
3237;47;Bandung;Mid End;Yes;Yes;Yes;No;No;No;Credit;87,685;No;107,60981;-6,91474;5296,2
3238;46;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,13;No;107,60981;-6,91474;4409,6
3239;65;Bandung;Mid End;Yes;No;Yes;Yes;No;No;Credit;76,57;No;107,60981;-6,91474;7354,1
3240;71;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,285;No;107,60981;-6,91474;7146,1
3241;52;Bandung;Mid End;No;Yes;Yes;Yes;Yes;No;Pulsa;65,65;No;107,60981;-6,91474;6740,5
3242;6;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;32,63;No;107,60981;-6,91474;6709,3
3243;26;Bandung;Mid End;No;No;Yes;No;No;Yes;Digital Wallet;78,91;No;107,60981;-6,91474;3252,6
3244;48;Bandung;High End;No;Yes;No;No;Yes;Yes;Pulsa;128,7;No;107,60981;-6,91474;3979,3
3245;64;Bandung;High End;Yes;No;No;Yes;Yes;Yes;Debit;135,72;No;107,60981;-6,91474;6672,9
3246;1;Bandung;Mid End;No;No;No;No;No;No;Debit;57,265;No;107,60981;-6,91474;7702,5
3247;72;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;31,33;No;107,60981;-6,91474;5543,2
3248;1;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;59,215;No;107,60981;-6,91474;4124,9
3249;51;Bandung;High End;Yes;Yes;No;No;No;Yes;Pulsa;121,94;No;107,60981;-6,91474;7094,1
3250;41;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,61;No;107,60981;-6,91474;3772,6
3251;72;Bandung;Mid End;Yes;Yes;Yes;No;Yes;No;Credit;91,845;No;107,60981;-6,91474;6728,8
3252;43;Bandung;Mid End;Yes;Yes;No;Yes;Yes;Yes;Credit;112,385;No;107,60981;-6,91474;4043
3253;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;148,33;No;107,60981;-6,91474;6454,5
3254;47;Bandung;High End;No;No;No;No;Yes;Yes;Credit;123,76;No;107,60981;-6,91474;6470,1
3255;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;115,115;No;107,60981;-6,91474;8408,4
3256;3;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,975;No;107,60981;-6,91474;3127,8
3257;26;Bandung;Mid End;Yes;Yes;No;No;No;Yes;Debit;58,045;No;107,60981;-6,91474;5865,6
3258;29;Bandung;Mid End;Yes;No;No;No;No;Yes;Digital Wallet;78,26;No;107,60981;-6,91474;7172,1
3259;27;Bandung;Mid End;Yes;Yes;No;No;No;No;Debit;72,085;No;107,60981;-6,91474;4700,8
3260;24;Bandung;Mid End;Yes;Yes;No;Yes;No;Yes;Credit;91,39;No;107,60981;-6,91474;4366,7
3261;67;Bandung;Mid End;Yes;No;Yes;Yes;No;No;Debit;78,52;No;107,60981;-6,91474;6962,8
3262;23;Bandung;Mid End;No;Yes;Yes;No;No;No;Debit;72,54;No;107,60981;-6,91474;3248,7
3263;14;Bandung;Mid End;No;Yes;No;No;No;No;Digital Wallet;40,43;No;107,60981;-6,91474;4482,4
3264;4;Bandung;Mid End;No;Yes;No;No;Yes;Yes;Credit;66,235;No;107,60981;-6,91474;2735,2
3265;16;Bandung;Mid End;Yes;Yes;No;No;No;Yes;Pulsa;89,83;No;107,60981;-6,91474;6723,6
3266;46;Bandung;Mid End;No;No;No;No;Yes;Yes;Pulsa;57,135;No;107,60981;-6,91474;6263,4
3267;68;Bandung;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;112,45;No;107,60981;-6,91474;5564
3268;38;Bandung;Mid End;Yes;Yes;Yes;Yes;No;No;Pulsa;90,935;No;107,60981;-6,91474;7615,4
3269;17;Bandung;High End;No;Yes;Yes;No;No;Yes;Credit;118,235;No;107,60981;-6,91474;7393,1
3270;4;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,87;No;107,60981;-6,91474;3051,1
3271;12;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;26,195;No;107,60981;-6,91474;6016,4
3272;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;117,78;No;107,60981;-6,91474;5886,4
3273;3;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;119,6;No;107,60981;-6,91474;5648,5
3274;41;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;32,305;No;107,60981;-6,91474;4015,7
3275;40;Bandung;Mid End;No;Yes;No;Yes;No;No;Credit;46,8;No;107,60981;-6,91474;6919,9
3276;7;Bandung;Mid End;Yes;Yes;No;Yes;Yes;Yes;Pulsa;102,05;No;107,60981;-6,91474;4681,3
3277;69;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,935;No;107,60981;-6,91474;5626,4
3278;7;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,845;No;107,60981;-6,91474;3736,2
3279;5;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;39,65;No;107,60981;-6,91474;7764,9
3280;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;No;Credit;137,93;No;107,60981;-6,91474;6689,8
3281;44;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,65;No;107,60981;-6,91474;4020,9
3282;65;Bandung;High End;No;Yes;Yes;No;Yes;No;Pulsa;124,15;No;107,60981;-6,91474;7998,9
3283;3;Bandung;Mid End;No;No;No;Yes;Yes;No;Pulsa;83,98;No;107,60981;-6,91474;6860,1
3284;24;Bandung;Mid End;No;No;No;Yes;No;No;Credit;66,43;No;107,60981;-6,91474;3269,5
3285;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;115,83;No;107,60981;-6,91474;6015,1
3286;24;Bandung;Mid End;Yes;No;No;Yes;No;No;Pulsa;71,435;No;107,60981;-6,91474;4429,1
3287;22;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,585;No;107,60981;-6,91474;4845,1
3288;70;Bandung;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;111,735;No;107,60981;-6,91474;8260,2
3289;25;Bandung;Mid End;No;No;No;No;Yes;No;Pulsa;78,455;No;107,60981;-6,91474;4149,6
3290;37;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,74;No;107,60981;-6,91474;3568,5
3291;22;Bandung;High End;No;No;No;No;Yes;No;Debit;110,955;No;107,60981;-6,91474;3452,8
3292;59;Bandung;Mid End;No;No;Yes;Yes;Yes;No;Debit;93,73;No;107,60981;-6,91474;8092,5
3293;1;Bandung;High End;No;No;No;No;No;Yes;Pulsa;105,365;No;107,60981;-6,91474;5714,8
3294;3;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;26,65;No;107,60981;-6,91474;6884,8
3295;53;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;145,34;No;107,60981;-6,91474;7426,9
3296;1;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,26;No;107,60981;-6,91474;4661,8
3297;20;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,61;No;107,60981;-6,91474;3718
3298;51;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,805;No;107,60981;-6,91474;6615,7
3299;51;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Debit;78,65;No;107,60981;-6,91474;5469,1
3300;13;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,415;No;107,60981;-6,91474;3660,8
3301;1;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;27,17;No;107,60981;-6,91474;5071,3
3302;1;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;27,365;No;107,60981;-6,91474;4405,7
3303;63;Bandung;Mid End;Yes;Yes;Yes;Yes;No;No;Pulsa;92,95;No;107,60981;-6,91474;6944,6
3304;3;Bandung;Mid End;No;No;No;No;No;Yes;Digital Wallet;71,045;No;107,60981;-6,91474;2818,4
3305;46;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;24,96;No;107,60981;-6,91474;3608,8
3306;1;Bandung;Mid End;No;No;No;No;No;No;Credit;64,74;No;107,60981;-6,91474;6234,8
3307;71;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,65;No;107,60981;-6,91474;6423,3
3308;55;Bandung;High End;No;No;Yes;No;Yes;No;Credit;117,52;No;107,60981;-6,91474;5983,9
3309;70;Bandung;High End;No;Yes;Yes;Yes;No;No;Debit;117,325;No;107,60981;-6,91474;6925,1
3310;67;Bandung;High End;Yes;No;No;Yes;Yes;Yes;Debit;135,98;No;107,60981;-6,91474;6165,9
3311;14;Bandung;Mid End;No;No;Yes;No;No;No;Credit;65,26;No;107,60981;-6,91474;5528,9
3312;20;Bandung;High End;No;No;Yes;Yes;No;Yes;Debit;124,15;No;107,60981;-6,91474;4141,8
3313;49;Bandung;High End;No;No;No;No;Yes;Yes;Debit;124,02;No;107,60981;-6,91474;7976,8
3314;72;Bandung;High End;Yes;Yes;Yes;No;Yes;No;Debit;131,69;No;107,60981;-6,91474;7166,9
3315;46;Bandung;Mid End;Yes;No;No;No;No;No;Pulsa;69,03;No;107,60981;-6,91474;4365,4
3316;24;Bandung;High End;No;Yes;Yes;No;No;No;Debit;110,305;No;107,60981;-6,91474;3823,3
3317;5;Bandung;Mid End;No;Yes;No;Yes;No;No;Pulsa;44,525;No;107,60981;-6,91474;6630
3318;33;Bandung;High End;No;Yes;Yes;Yes;No;No;Credit;115,18;No;107,60981;-6,91474;4742,4
3319;42;Bandung;Mid End;Yes;Yes;No;No;No;No;Debit;78,195;No;107,60981;-6,91474;7784,4
3320;23;Bandung;High End;Yes;No;Yes;No;Yes;Yes;Credit;129,935;No;107,60981;-6,91474;4569,5
3321;8;Bandung;High End;No;No;No;No;No;No;Debit;91,91;No;107,60981;-6,91474;6429,8
3322;66;Bandung;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;71,24;No;107,60981;-6,91474;6007,3
3323;24;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;71,24;No;106,81667;-6,20000;5629
3324;53;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Digital Wallet;130,39;No;106,81667;-6,20000;6990,1
3325;60;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;69,68;No;106,81667;-6,20000;5424,9
3326;20;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;25,155;No;106,81667;-6,20000;7554,3
3327;23;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;111,28;No;106,81667;-6,20000;4566,9
3328;72;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;105,04;No;106,81667;-6,20000;6095,7
3329;21;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,48;No;106,81667;-6,20000;5930,6
3330;31;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;117,91;No;106,81667;-6,20000;4540,9
3331;57;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;No;Digital Wallet;90,675;No;106,81667;-6,20000;5833,1
3332;45;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26;No;106,81667;-6,20000;6719,7
3333;10;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;123,825;No;106,81667;-6,20000;6253
3334;14;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,935;No;106,81667;-6,20000;7501
3335;27;Jakarta;Mid End;Yes;No;No;Yes;Yes;Yes;Digital Wallet;105,105;No;106,81667;-6,20000;6151,6
3336;69;Jakarta;High End;No;Yes;No;Yes;No;Yes;Debit;121,29;No;106,81667;-6,20000;6766,5
3337;35;Jakarta;Mid End;Yes;No;No;Yes;Yes;No;Credit;60,255;No;106,81667;-6,20000;5950,1
3338;45;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Credit;102,375;No;106,81667;-6,20000;3373,5
3339;17;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;108,615;No;106,81667;-6,20000;7233,2
3340;22;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,48;No;106,81667;-6,20000;2863,9
3341;67;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Digital Wallet;88,205;No;106,81667;-6,20000;6229,6
3342;67;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Debit;137,345;No;106,81667;-6,20000;8297,9
3343;9;Jakarta;High End;No;No;Yes;No;No;No;Credit;98,15;No;106,81667;-6,20000;3927,3
3344;5;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,195;No;106,81667;-6,20000;6526
3345;54;Jakarta;Mid End;Yes;No;No;Yes;Yes;No;Credit;58,76;No;106,81667;-6,20000;7065,5
3346;70;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Debit;103,025;No;106,81667;-6,20000;6610,5
3347;53;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;111,41;No;106,81667;-6,20000;7744,1
3348;31;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;26,13;No;106,81667;-6,20000;4011,8
3349;13;Jakarta;Mid End;No;Yes;Yes;Yes;No;No;Debit;80,34;No;106,81667;-6,20000;6173,7
3350;28;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;64,87;No;106,81667;-6,20000;6825
3351;38;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,52;No;106,81667;-6,20000;4882,8
3352;52;Jakarta;Mid End;Yes;Yes;No;No;Yes;Yes;Digital Wallet;98,02;No;106,81667;-6,20000;6774,3
3353;62;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;140,595;No;106,81667;-6,20000;6887,4
3354;16;Jakarta;High End;No;Yes;No;No;No;Yes;Pulsa;112,125;No;106,81667;-6,20000;4564,3
3355;12;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;124,41;No;106,81667;-6,20000;7185,1
3356;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;151,905;No;106,81667;-6,20000;5271,5
3357;71;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;137,475;No;106,81667;-6,20000;6397,3
3358;24;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,195;No;106,81667;-6,20000;4644,9
3359;15;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,48;No;106,81667;-6,20000;3538,6
3360;2;Jakarta;Mid End;Yes;Yes;No;No;No;No;Debit;79,235;No;106,81667;-6,20000;4123,6
3361;5;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;32,565;No;106,81667;-6,20000;2692,3
3362;41;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;78,39;No;106,81667;-6,20000;5934,5
3363;43;Jakarta;Mid End;Yes;Yes;No;No;No;Yes;Pulsa;83,135;No;106,81667;-6,20000;5466,5
3364;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;96,59;No;106,81667;-6,20000;3858,4
3365;1;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;91,78;No;106,81667;-6,20000;3348,8
3366;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;117,715;No;106,81667;-6,20000;6509,1
3367;7;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,285;No;106,81667;-6,20000;3380
3368;28;Jakarta;Mid End;No;Yes;Yes;Yes;No;No;Debit;83,785;No;106,81667;-6,20000;4966
3369;16;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,545;No;106,81667;-6,20000;7293
3370;7;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,35;No;106,81667;-6,20000;5552,3
3371;69;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;143,65;No;106,81667;-6,20000;6243,9
3372;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;32,11;No;106,81667;-6,20000;3984,5
3373;3;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;100,62;No;106,81667;-6,20000;7186,4
3374;69;Jakarta;High End;No;Yes;Yes;No;No;No;Debit;111,02;No;106,81667;-6,20000;7768,8
3375;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;61,88;No;106,81667;-6,20000;6233,5
3376;69;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,22;No;106,81667;-6,20000;8330,4
3377;48;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;135,005;No;106,81667;-6,20000;5595,2
3378;45;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Credit;140,985;No;106,81667;-6,20000;6620,9
3379;51;Jakarta;High End;No;Yes;No;No;No;No;Debit;105,3;No;106,81667;-6,20000;5357,3
3380;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;112,645;No;106,81667;-6,20000;6007,3
3381;37;Jakarta;High End;No;Yes;Yes;No;Yes;No;Pulsa;120,835;No;106,81667;-6,20000;4500,6
3382;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;117,455;No;106,81667;-6,20000;8427,9
3383;66;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Credit;32,695;No;106,81667;-6,20000;7983,3
3384;51;Jakarta;Mid End;Yes;No;No;Yes;Yes;Yes;Debit;99,32;No;106,81667;-6,20000;8300,5
3385;30;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,415;No;106,81667;-6,20000;6763,9
3386;34;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;110,955;No;106,81667;-6,20000;4963,4
3387;64;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;32,24;No;106,81667;-6,20000;8165,3
